8.725500000000000478e-01,1.393199999999999994e-01,1.811199999999999963e-02,-2.828500000000000014e+00,-7.932800000000000296e+01,-4.080100000000000193e+01,1.689399999999999977e+02,1.600000000000000000e+01,5.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+00,1.244999999999999929e+01,-2.867299999999999827e+01,-7.951600000000000001e+00,4.720799999999999841e+01,6.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+00,4.178000000000000000e+03,8.520000000000000000e+02,2.423099999999999909e+03,6.415800000000000000e+05
7.276000000000000245e-01,6.106799999999999728e-02,7.863600000000000104e-03,-1.616600000000000037e+01,-9.189900000000000091e+01,-5.393399999999999750e+01,2.368799999999999955e+02,1.000000000000000000e+01,6.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000000e+00,8.306900000000000617e+00,-1.115399999999999991e+01,-1.557700000000000085e+00,1.475999999999999979e+01,4.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,3.387000000000000000e+03,-5.520000000000000000e+02,1.096500000000000000e+03,8.751600000000000000e+05
6.352900000000000214e-01,6.409099999999999520e-02,6.281400000000000351e-03,1.430100000000000016e+01,-3.023000000000000043e+01,-7.358699999999999797e+00,7.874800000000000466e+01,7.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.041699999999999982e+01,-5.381899999999999906e+00,2.435000000000000053e+00,7.633799999999999919e+00,5.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,2.011000000000000000e+03,1.010000000000000000e+02,7.025499999999999545e+02,1.846000000000000000e+05
3.169899999999999940e-01,5.506400000000000183e-02,2.719300000000000016e-03,-2.350600000000000023e+01,-1.062199999999999989e+02,-5.989699999999999847e+01,2.515999999999999943e+02,1.500000000000000000e+01,1.000000000000000000e+01,1.200000000000000000e+01,1.400000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,8.501300000000000523e+00,-2.969999999999999929e+01,-1.315600000000000058e+01,5.855599999999999739e+01,5.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00,1.200000000000000000e+01,3.000000000000000000e+00,3.132000000000000000e+03,-3.300000000000000000e+01,1.517099999999999909e+03,7.387800000000000000e+05
2.827700000000000213e-01,4.767500000000000210e-02,3.163200000000000126e-03,-1.252899999999999991e+01,-1.431100000000000136e+02,-8.150799999999999557e+01,7.633400000000000318e+02,1.500000000000000000e+01,8.000000000000000000e+00,8.000000000000000000e+00,1.400000000000000000e+01,1.200000000000000000e+01,7.000000000000000000e+00,6.907899999999999707e+00,-2.722800000000000153e+01,-6.838300000000000267e+00,3.942000000000000171e+01,4.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000000e+00,5.231000000000000000e+03,-2.600000000000000000e+02,1.745299999999999955e+03,1.909600000000000000e+06
5.669499999999999540e-01,7.498299999999999410e-02,5.738199999999999724e-03,-3.102799999999999780e+00,-8.434000000000000341e+01,-4.408299999999999841e+01,2.196699999999999875e+02,1.300000000000000000e+01,6.000000000000000000e+00,1.100000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,1.406099999999999994e+01,-3.289500000000000313e+01,-1.231600000000000072e+01,1.166599999999999966e+02,4.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,1.300000000000000000e+01,5.000000000000000000e+00,6.000000000000000000e+00,4.487000000000000000e+03,-4.170000000000000000e+02,1.803099999999999909e+03,1.209700000000000000e+06
4.362699999999999911e-01,5.483299999999999980e-02,5.039300000000000029e-03,-2.091400000000000148e+00,-8.230599999999999739e+01,-3.575000000000000000e+01,2.517199999999999989e+02,9.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,8.551399999999999224e+00,-1.446299999999999919e+01,-3.565599999999999881e+00,2.373699999999999832e+01,6.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,3.537000000000000000e+03,-7.780000000000000000e+02,1.031599999999999909e+03,9.331700000000000000e+05
9.298999999999999488e-01,1.112599999999999978e-01,1.374099999999999974e-02,1.753800000000000026e+01,-6.854500000000000171e+01,-3.209000000000000341e+01,2.336899999999999977e+02,1.300000000000000000e+01,6.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+00,5.381000000000000227e+00,-3.564399999999999835e+01,-1.242800000000000082e+01,6.180499999999999972e+01,5.000000000000000000e+00,5.000000000000000000e+00,1.100000000000000000e+01,8.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+01,7.051000000000000000e+03,-3.190000000000000000e+02,1.940599999999999909e+03,1.646200000000000000e+06
4.852899999999999991e-01,8.675399999999999778e-02,5.837400000000000401e-03,-2.654299999999999926e+01,-1.349000000000000057e+02,-6.486700000000000443e+01,3.001000000000000227e+02,1.600000000000000000e+01,1.000000000000000000e+01,8.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,8.967299999999999827e+00,-3.141000000000000014e+01,-1.421199999999999974e+01,5.494200000000000017e+01,4.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,7.000000000000000000e+00,1.100000000000000000e+01,5.000000000000000000e+00,3.358000000000000000e+03,1.380000000000000000e+02,1.718200000000000045e+03,5.291400000000000000e+05
8.156900000000000261e-01,1.571700000000000041e-01,3.036000000000000157e-02,1.973199999999999932e+01,-1.272199999999999989e+02,-4.829899999999999949e+01,1.263900000000000091e+03,9.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,1.400000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+01,8.811400000000000787e+00,-1.999399999999999977e+01,-6.076699999999999768e+00,4.928999999999999915e+01,5.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00,2.180000000000000000e+03,5.600000000000000000e+01,7.981399999999999864e+02,1.292300000000000000e+05
