0.73389,0.12266,0.019373,9.3119,-46.886,-20.254,124,5,3,3,9,1,1,3.9159,-30.768,-9.5216,32.96,2,3,6,4,2,2,2846,88,1116,4.4232e+05
0.21219,0.023716,0.00076976,9.2595,-54.74,-23.1,102.67,16,9,9,10,9,9,8.8406,-2.3704,3.1957,6.2694,14,8,11,4,11,9,2621,-873,874.61,6.1917e+05
0.26569,0.04787,0.0030452,63.442,49.264,58.644,8.3119,12,8,8,8,9,8,13.693,-69.117,-20.105,313.87,4,2,9,9,12,3,1827,-1430,43.766,6.1832e+05
0.51569,0.083314,0.0093856,12.208,-95.298,-35.05,1185,6,8,10,12,10,8,7.9432,-6.9195,0.21724,7.7808,11,8,8,6,4,5,3331,-25,1666.8,4.7477e+05
0.64461,0.086808,0.011328,28.203,-45.54,-5.1153,176.21,8,6,12,7,12,5,12.688,-25.905,-6.98,47.269,4,4,11,7,5,2,2757,-401,508.55,3.703e+05
0.77353,0.11029,0.017625,-2.0435,-84.705,-40.086,193.6,14,9,10,6,2,2,10.333,-19.269,-4.5164,35.31,4,6,11,8,7,2,1916,-291,474.94,1.7891e+05
0.94831,0.13271,0.016366,19.156,-34.631,-5.0463,101.44,8,6,12,7,12,5,8.1935,-21.352,-6.1919,27.237,4,5,8,5,3,6,3443,-412,899.17,7.6641e+05
0.82885,0.10839,0.01168,-27.103,-95.909,-53.987,164.78,15,11,9,9,3,4,-1.1255,-42.134,-20.524,64.599,4,11,6,8,7,10,3536,122,1808.4,4.9615e+05
0.35137,0.064885,0.0031327,-6.9053,-88.12,-46.918,223.57,7,5,6,9,3,4,-5.1983,-40.87,-23.264,55.411,4,5,7,3,9,2,5990,1268,3444.1,1.0121e+06
1.0196,0.11804,0.02588,-7.6056,-91.87,-41.414,192.11,14,10,8,9,11,6,8.6822,-27.877,-8.7002,38.868,7,11,5,5,11,10,2720,-934,556.58,6.5992e+05
0.68235,0.10449,0.015677,3.311,-58.821,-22.206,90.718,13,10,9,8,9,7,9.1846,-8.7744,0.2659,11.606,6,6,6,8,11,5,5830,-516,2608.2,1.6422e+06
0.56898,0.1011,0.010117,3.2595,-47.027,-19.307,83.83,11,9,8,13,9,2,10.656,-5.5438,1.934,9.6124,6,10,7,10,10,7,4326,1369,2383.1,3.5835e+05
0.64461,0.087784,0.012412,2.5704,2.5704,2.5704,7.9195e-29,13,9,11,9,10,7,30.968,0.70194,12.075,39.206,15,5,8,9,6,5,5,0,0.20312,0.59951
