0.94205,0.11781,0.032683,2.121,1.7419,1.7464,0.0016706,5,11,9,8,7,3,28.479,-3.5155,8.1253,25.347,8,6,6,7,6,6,4376,-175,1030.8,1.4232e+06
0.73389,0.11119,0.01549,23.74,-84.429,-38.216,333.67,4,6,6,6,6,1,15.766,-50.286,-24.493,163.25,7,2,5,2,5,10,2222,-75,803.77,3.1965e+05
0.75294,0.16327,0.021581,8.0377,-56.544,-22.256,129.24,8,6,3,5,5,2,3.2031,-47.951,-21.007,69.47,4,3,6,12,5,8,4694,562,2372.7,8.1349e+05
0.87619,0.13836,0.017504,12.505,-66.325,-4.7189,529.73,9,5,6,5,6,6,6.4053,-17.392,-4.3556,19.608,5,7,6,5,4,4,4947,-38,2728.4,1.311e+06
0.99632,0.14755,0.032836,9.8311,-40.67,7.5745,63.455,8,9,5,10,5,4,11.585,-15.884,-1.7125,28.141,16,4,4,4,4,3,4239,94,1721.4,1.0752e+06
1.0941,0.12477,0.028022,4.5926,-78.486,-30.193,227.97,4,3,2,4,3,1,-10.688,-58.442,-29.014,85.896,6,2,2,10,4,2,3151,233,1369.5,3.9694e+05
0.82059,0.1042,0.020511,-6.4395,-83.799,-40.853,217.75,7,2,4,1,1,2,-0.45674,-31.312,-17.209,37.245,3,2,2,4,2,3,8618,-115,4343.2,2.8199e+06
0.9098,0.11392,0.021709,-5.9002,-101.02,-54.799,240.3,7,7,12,9,12,8,8.733,-23.253,-10.526,40.089,4,9,5,9,3,6,3272,432,2115.4,5.7189e+05
0.6902,0.1218,0.015371,14.719,-99.072,-38.714,458.56,15,9,9,13,11,10,10.411,-12.59,1.1792,15.647,8,10,6,7,9,4,2868,-560,1129.5,6.9781e+05
0.85294,0.10537,0.021456,12.899,-62.736,-25.748,264.12,12,11,8,14,8,3,10.897,-12.067,-1.0839,19.195,8,10,8,8,8,7,410,-432,-26.828,42909
0.80845,0.11349,0.011054,4.7362,-36.119,-10.074,60.101,13,9,5,13,10,10,11.994,-5.4731,2.3969,11.942,13,11,9,10,5,9,2920,-745,659.23,7.4258e+05
0.72951,0.066129,0.0040258,11.899,-11.918,4.1599,9.7899,9,9,10,12,11,9,10.069,-14.645,2.6267,14.986,10,11,12,10,5,7,4978,521,1900.7,1.1708e+06
0.82885,0.14616,0.024158,11.398,-86.003,-19.012,961.22,12,9,12,5,11,10,10.524,-31.639,-6.4249,37.922,16,8,12,7,9,10,1977,-950,442.55,4.5898e+05
0.9217,0.14143,0.02521,3.3871,3.3083,3.3086,2.4272e-05,7,6,5,5,6,5,21.431,-12.649,4.0556,33.574,16,3,4,6,7,5,5450,213,2356.2,1.4845e+06
0.25045,0.040799,0.0015986,6.4739,-48.607,-17.052,149.28,12,3,5,8,8,7,5.2656,-4.5225,0.82339,3.8858,8,8,6,7,5,7,4552,305,1712.8,8.1904e+05
0.73333,0.097217,0.015007,3.2415,-2.9936,0.27543,1.6722,4,3,2,7,3,3,8.402,-5.4465,1.0974,9.1633,10,7,7,9,7,7,7178,-172,2405.9,2.4832e+06
0.82465,0.14661,0.018295,9.0757,-1.5307,3.461,3.7841,12,4,5,6,5,4,6.6517,-3.4378,1.9816,2.723,10,8,7,8,7,7,5381,1495,3417.3,1.0954e+06
0.66667,0.12038,0.010646,15.515,-5.8795,5.3855,15.089,13,10,11,11,10,10,21.786,5.6337,14.078,9.4328,12,5,12,11,12,7,10318,372,4416.6,7.292e+06
0.64653,0.097892,0.012905,10.145,-29.949,-11.182,49.714,10,4,9,2,4,6,28.786,2.9677,13.779,31.785,11,11,11,5,5,5,5510,1030,3133.9,1.0593e+06
0.60735,0.1351,0.015669,13.319,-82.873,-14.765,526.26,9,11,12,14,11,9,12.346,-1.7656,6.1935,9.0831,12,6,8,10,6,5,7413,1604,4242.8,1.7106e+06
0.40233,0.084504,0.0058363,3.3894,1.8201,2.0053,0.01497,8,6,6,11,6,10,9.2152,-10.964,-0.89893,13.373,16,8,7,14,7,3,6411,210,2630.6,2.4242e+06
1.1808,0.10104,0.037774,4.8397,-58.864,-18.033,149.74,11,4,7,14,6,9,28.23,-8.0889,11.521,51.643,11,11,7,14,4,5,6589,2470,4305.5,7.6132e+05
1.0649,0.12427,0.01988,4.3703,-4.6258,0.29301,3.7982,6,2,2,12,2,7,5.3863,-3.0082,1.2854,2.4038,10,7,7,6,7,6,9563,-577,2638.2,1.0228e+07
1.141,0.14366,0.034935,11.33,-28.701,-5.1834,44.517,12,11,12,11,12,10,27.879,-3.0308,15.03,24.865,11,11,12,14,4,10,5049,1187,3364.8,8.8504e+05
0.34869,0.047526,0.0028224,2.7777,-4.7324,2.6529,0.44736,6,9,9,4,5,7,8.148,-7.4518,0.32354,8.8569,6,6,9,9,7,5,3067,-900,1049.6,5.3107e+05
1.0753,0.13909,0.0303,5.3639,-4.4701,1.3813,4.8931,7,3,7,7,9,3,7.5893,-7.8633,0.014726,6.8258,8,6,7,7,9,6,6673,406,3437.7,2.0782e+06
1.0059,0.09381,0.013779,33.147,-53.47,-23.988,239.35,5,4,2,9,5,2,13.534,-34.596,-15.263,89.263,7,9,6,3,4,6,2744,226,967.25,3.6423e+05
0.91765,0.11953,0.015817,-1.5539,-62.455,-30.357,125.75,9,6,2,3,5,8,-3.8862,-48.613,-22.244,56.182,4,8,10,10,5,7,3552,463,1806.2,5.6834e+05
0.70098,0.17631,0.020259,12.77,-81.778,-12.57,605.39,6,6,8,9,9,4,5.1679,-42.024,-15.206,90.902,6,9,11,12,11,4,7735,522,3985,2.659e+06
0.6636,0.054436,0.0064916,8.3487,3.5049,3.5994,0.40433,16,11,11,14,10,8,15.349,-53.798,-5.0465,108.24,12,10,12,14,11,9,3206,-468,422.09,8.5616e+05
1.1216,0.11756,0.024542,6.4857,-2.9637,0.54755,3.9906,13,7,11,11,11,10,49.848,-141.5,-11.736,2472,17,12,8,10,15,13,2593,-661,496.95,3.5323e+05
0.43137,0.064677,0.0051491,3.2579,-3.6351,0.16304,2.2528,9,11,12,6,7,8,16.823,-3.8395,5.3219,9.4035,18,14,14,14,16,14,0,-744,-206.68,19016
0.43627,0.061138,0.0057357,9.0948,-60.14,-9.8922,267.54,6,8,8,4,10,10,9.1789,-10.747,0.87676,13.923,8,6,11,6,6,5,1855,-202,433.47,3.0306e+05
0.76176,0.099746,0.030025,6.2011,-17.435,-0.77446,41.565,11,9,7,8,3,7,12.732,-1.5005,4.7995,6.3044,8,6,6,7,6,5,0,-78,-6.6309,111.47
0.76176,0.11022,0.031871,12.713,-79.632,-22.181,435.64,13,8,8,10,12,7,4.6888,-10.195,-1.3479,6.5531,6,4,6,14,7,4,901,-452,186.53,1.1336e+05
0.61176,0.056507,0.015684,13.134,-40.26,-9.2918,173.88,12,9,9,10,8,7,9.7482,-3.3548,3.1293,7.0287,6,7,6,7,6,6,246,-266,-17.406,9092.3
0.7535,0.14222,0.013694,-22.252,-124.32,-76.141,534.46,4,1,4,5,3,7,-28.83,-114.89,-70.613,308.27,5,5,8,8,5,3,2712,53,1562.2,2.9593e+05
1.0275,0.13302,0.022117,5.7919,-42.846,-12.878,66.039,16,8,4,4,4,3,2.3553,-20.487,-7.7838,19.645,6,10,11,8,6,10,6370,-675,1626.6,2.7796e+06
0.73064,0.0978,0.011453,3.2187,-52.383,-19.369,104.65,14,8,4,4,10,4,6.2427,-16.144,-3.9087,21.989,4,8,7,10,12,6,9172,3499,6330.8,2.633e+06
1.1143,0.1142,0.040389,6.3469,-39.26,1.3344,40.027,12,10,8,11,12,10,37.969,0.087805,19.341,65.285,11,11,6,8,7,10,8780,403,3437.2,5.5295e+06
0.99851,0.12527,0.025997,3.055,-7.1676,0.50358,2.227,4,3,3,8,4,1,8.4716,-3.0302,2.6384,5.0471,8,6,6,7,6,5,7704,-912,3175.4,3.648e+06
0.56898,0.11344,0.011235,4.0697,-4.0813,0.38176,2.5314,9,7,5,10,7,3,11.111,-4.5598,4.9643,10.3,8,6,6,8,6,5,6943,-1738,2007.3,3.4922e+06
0.73064,0.090259,0.011352,6.9766,-52.006,-15.961,125.1,11,9,9,14,7,6,10.913,-17.201,-1.5013,20.418,8,8,6,14,12,8,7136,-652,2680.8,2.7975e+06
1.0029,0.15699,0.032389,17.272,-36.401,-11.274,114.73,3,11,12,12,8,10,21.133,-18.68,1.7837,55.745,11,11,11,14,10,5,4272,2016,3067.4,3.2909e+05
1.0157,0.074639,0.019966,8.194,-46.803,-2.8106,86.864,12,8,9,12,5,7,10.356,-4.2528,1.8321,7.3045,8,6,6,8,6,7,588,-600,-32.281,89183
0.51176,0.077131,0.012938,6.9071,-21.952,-6.3096,25.824,6,3,1,1,1,1,4.7522,-18.664,-6.5818,24.168,4,2,3,2,4,2,4427,-247,997.78,5.5509e+05
0.97955,0.078588,0.011331,-19.46,-111.38,-63.496,256.38,12,6,12,6,11,2,0.96238,-35.635,-17.929,55.249,4,9,12,3,7,5,2000,-442,142.38,2.1496e+05
0.81569,0.20479,0.021887,15.944,-95.983,-31.307,323.89,8,6,11,7,5,4,12.101,-14.06,-1.818,23.614,5,4,5,4,10,4,11241,1979,6109.8,4.5577e+06
0.32675,0.031443,0.0012638,-3.9368,-68.95,-30.696,145.62,11,5,5,8,10,4,9.8838,-8.4692,0.39586,13.139,15,7,10,10,12,10,2554,-325,1095.1,3.2928e+05
1.0745,0.11253,0.027176,25.36,-48.801,-7.9521,316.84,8,6,12,7,12,5,3.471,-42.013,-17.184,107.91,6,6,8,7,11,5,3923,-79,1369.1,6.7983e+05
0.61176,0.079358,0.017524,7.6832,-23.477,-2.8274,35.337,12,8,5,8,9,2,7.9903,-6.5357,0.014047,8.5433,6,9,7,7,3,5,1839,-526,302.97,3.6069e+05
0.58711,0.082169,0.01316,3.897,-3.7236,0.20479,2.0795,12,10,6,11,6,7,17.77,-0.18976,9.4822,8.8054,18,14,13,8,14,14,0,0,0,0
0.85294,0.070967,0.015116,12.772,-69.701,-15.616,339.44,6,4,4,4,10,10,8.1948,-5.5518,1.8027,8.5453,8,8,6,7,6,6,810,-475,221.02,1.282e+05
0.38676,0.061848,0.0088089,10.33,-70.112,-10.591,211.38,6,8,4,4,10,8,7.3192,-4.4484,2.3254,6.6268,8,6,6,7,6,6,886,-332,129.7,75533
0.80523,0.088325,0.0098176,17.724,-106.08,-45.088,795.55,13,10,9,14,11,10,5.5159,-16.395,-2.9707,17.355,5,6,7,6,12,9,2586,-225,1393.6,3.3942e+05
